"","UF","ESTRATO_POF","TIPO_SITUACAO_REG","COD_UPA","NUM_DOM","NUM_UC","COD_INFORMANTE","QUADRO","SEQ","V9001","V9013","PESO","PESO_FINAL","RENDA_TOTAL"
"297",11,1106,1,110018411,10,1,1,42,27,4202801,1,221.13723164,302.34144735,6725.6
"298",11,1106,1,110005954,3,1,1,29,22,2902301,1,626.73929314,856.88539915,1693.11
"299",11,1106,1,110005954,3,1,1,42,4,4200501,3,626.73929314,856.88539915,1693.11
"300",11,1106,1,110005954,11,1,1,29,37,2907101,2,626.73929314,856.88539915,946.92
"301",11,1106,1,110005954,11,1,1,42,6,4200701,2,626.73929314,856.88539915,946.92
"302",11,1106,1,110005954,11,1,1,42,8,4200901,2,626.73929314,856.88539915,946.92
"303",11,1106,1,110005954,12,1,1,29,0,2900101,1,626.73929314,856.88539915,236.13
"304",11,1106,1,110005954,12,1,1,42,16,4201701,1,626.73929314,856.88539915,236.13
"305",11,1106,1,110005954,12,1,1,42,17,4201801,1,626.73929314,856.88539915,236.13
"306",11,1106,1,110005954,12,1,1,42,21,4202201,1,626.73929314,856.88539915,236.13
"307",11,1107,1,110017035,3,1,1,42,11,4201201,2,454.80383484,621.81320019,2730.99
"308",11,1107,1,110017035,4,1,1,42,7,4200801,2,454.80383484,621.81320019,3116.55
"309",11,1107,1,110017035,8,1,1,29,15,2901601,1,454.80383484,621.81320019,1023.85
"310",11,1107,1,110017035,8,1,2,42,27,4202801,1,454.80383484,621.81320019,1023.85
"311",11,1111,2,110002041,2,1,2,29,0,2900101,1,196.25386997,268.32061998,4624.29
"312",11,1111,2,110002041,12,1,2,42,7,4200801,1,196.25386997,268.32061998,4118.54
"313",11,1111,2,110002041,12,1,2,42,33,4200804,1,196.25386997,268.32061998,4118.54
"314",11,1111,2,110002041,13,1,1,29,0,2900101,3,196.25386997,268.32061998,1905.15
"315",11,1107,1,110012518,2,1,1,29,1,2900201,1,315.03625913,430.72131205,1194.16
"316",11,1107,1,110012518,8,1,1,29,8,2900901,3,315.03625913,430.72131205,8567.97
"317",11,1107,1,110012518,8,1,1,29,22,2902301,4,315.03625913,430.72131205,8567.97
"318",11,1107,1,110012518,8,1,1,42,19,4202001,1,315.03625913,430.72131205,8567.97
"319",11,1107,1,110012518,8,1,3,42,19,4202001,4,315.03625913,430.72131205,8567.97
"320",11,1107,1,110012518,12,1,2,42,9,4201001,4,315.03625913,430.72131205,7554.69
"321",11,1107,1,110012518,12,1,2,42,27,4202801,4,315.03625913,430.72131205,7554.69
"322",11,1111,2,110004152,4,1,2,42,9,4201001,2,476.19527292,651.05982819,2260.51
"323",11,1111,2,110004152,4,1,2,42,22,4202301,4,476.19527292,651.05982819,2260.51
"324",11,1111,2,110004152,6,1,1,42,33,4204601,2,476.19527292,651.05982819,5021.42
"325",11,1111,2,110004152,6,1,2,42,9,4201001,2,476.19527292,651.05982819,5021.42
"326",11,1111,2,110004152,6,1,2,42,22,4202301,4,476.19527292,651.05982819,5021.42
"327",11,1111,2,110008778,9,1,2,42,8,4200901,1,333.54771242,456.03039066,949.05
"328",11,1107,1,110000602,1,1,1,42,1,4200201,1,296.86967923,405.88374843,6997.54
"329",11,1107,1,110000602,1,1,2,42,1,4200201,1,296.86967923,405.88374843,6997.54
"330",11,1107,1,110000602,2,1,1,42,1,4200201,1,296.86967923,405.88374843,1918.01
"331",11,1107,1,110000602,2,1,2,42,1,4200201,1,296.86967923,405.88374843,1918.01
"332",11,1107,1,110000602,6,1,1,42,27,4202801,1,296.86967923,405.88374843,5659.24
"333",11,1107,1,110000602,7,1,2,42,5,4200601,2,296.86967923,405.88374843,1679.57
"334",11,1107,1,110000602,7,1,2,42,7,4200801,2,296.86967923,405.88374843,1679.57
"335",11,1107,1,110000602,7,1,2,42,8,4200901,2,296.86967923,405.88374843,1679.57
"336",11,1107,1,110000602,7,1,2,42,9,4201001,2,296.86967923,405.88374843,1679.57
"337",11,1107,1,110000602,7,1,3,42,9,4201001,2,296.86967923,405.88374843,1679.57
"338",11,1107,1,110000602,7,1,3,42,19,4202001,2,296.86967923,405.88374843,1679.57
"339",11,1107,1,110000602,9,1,2,29,15,2901601,1,296.86967923,405.88374843,1873.62
"340",11,1107,1,110000602,9,1,2,42,7,4200801,1,296.86967923,405.88374843,1873.62
"341",11,1107,1,110000602,10,1,1,29,2,2900301,2,296.86967923,405.88374843,2696.63
"342",11,1107,1,110000602,10,1,1,29,3,2900401,2,296.86967923,405.88374843,2696.63
"343",11,1107,1,110000602,10,1,2,42,27,4202801,1,296.86967923,405.88374843,2696.63
"344",11,1107,1,110000602,13,1,1,42,27,4202801,1,296.86967923,405.88374843,2599.88
"345",11,1107,1,110000602,13,1,1,42,33,4205301,1,296.86967923,405.88374843,2599.88
"346",11,1109,2,110013527,7,1,1,42,11,4201201,4,347.94195046,475.71036373,1835.5
"347",11,1109,2,110013527,7,1,2,42,7,4200801,2,347.94195046,475.71036373,1835.5
"348",11,1109,2,110013527,13,1,2,29,8,2900901,1,347.94195046,475.71036373,699.02
"349",11,1109,2,110013527,13,1,2,42,7,4200801,1,347.94195046,475.71036373,699.02
"350",11,1107,1,110001240,2,1,1,42,11,4201201,1,387.04677172,529.17493941,2878.55
"351",11,1107,1,110001240,2,1,2,42,19,4202001,1,387.04677172,529.17493941,2878.55
"352",11,1111,2,110008133,2,1,1,29,0,2900101,1,376.43613094,514.66794542,1427.02
"353",11,1111,2,110008133,4,1,1,29,25,2902601,1,376.43613094,514.66794542,1953.1
"354",11,1111,2,110008133,4,1,1,29,37,2905903,1,376.43613094,514.66794542,1953.1
"355",11,1111,2,110008133,4,1,1,42,16,4201701,1,376.43613094,514.66794542,1953.1
"356",11,1111,2,110008133,4,1,2,29,9,2901001,1,376.43613094,514.66794542,1953.1
"357",11,1111,2,110008133,4,1,2,42,7,4200801,2,376.43613094,514.66794542,1953.1
"358",11,1111,2,110008133,10,1,1,42,6,4200701,1,376.43613094,514.66794542,2351.67
"359",11,1111,2,110008133,10,1,2,29,37,2905903,1,376.43613094,514.66794542,2351.67
"360",11,1107,1,110017062,11,1,1,29,0,2900101,1,428.23188175,585.4837106,1354.22
"361",11,1107,1,110017062,11,1,1,29,3,2900401,1,428.23188175,585.4837106,1354.22
"362",11,1107,1,110017062,11,1,1,29,6,2900701,1,428.23188175,585.4837106,1354.22
"363",11,1107,1,110017062,11,1,1,42,6,4200701,1,428.23188175,585.4837106,1354.22
"364",11,1107,1,110017062,11,1,1,42,33,4203801,1,428.23188175,585.4837106,1354.22
"365",12,1202,1,120004720,12,1,1,29,2,2900301,2,140.92633055,166.54811134,1489.76
"366",12,1202,1,120004720,13,1,1,29,11,2901201,2,140.92633055,166.54811134,1680.69
"367",12,1202,1,120001081,2,1,1,29,0,2900101,1,28.66490983,33.87646989,882.88
"368",12,1202,1,120001081,2,1,1,42,16,4201701,1,28.66490983,33.87646989,882.88
"369",12,1202,1,120001081,2,1,1,42,17,4201801,1,28.66490983,33.87646989,882.88
"370",12,1202,1,120001081,2,1,2,29,25,2902601,1,28.66490983,33.87646989,882.88
"371",12,1202,1,120001081,2,1,4,29,0,2900101,1,28.66490983,33.87646989,882.88
"372",12,1202,1,120001081,5,1,1,42,6,4200701,2,28.66490983,33.87646989,2264.34
"373",12,1202,1,120001081,6,1,3,29,9,2901001,1,28.66490983,33.87646989,8443.42
"374",12,1202,1,120001081,9,1,1,42,4,4200501,1,28.66490983,33.87646989,1275.94
"375",12,1202,1,120001081,9,1,1,42,16,4201701,2,28.66490983,33.87646989,1275.94
"376",12,1204,2,120006740,14,1,1,42,4,4200501,3,379.49445865,448.49025096,1722.53
"377",12,1202,1,120010355,4,1,1,42,5,4200601,4,177.75587753,210.07362902,822.72
"378",12,1202,1,120010355,9,1,1,29,6,2900701,1,177.75587753,210.07362902,2607.49
"379",12,1202,1,120010355,9,1,2,29,0,2900101,1,177.75587753,210.07362902,2607.49
"380",12,1202,1,120010355,10,1,1,29,0,2900101,1,177.75587753,210.07362902,436.46
"381",12,1202,1,120010355,10,1,1,29,11,2901201,1,177.75587753,210.07362902,436.46
"382",12,1202,1,120010355,11,1,2,42,7,4200801,1,177.75587753,210.07362902,4604.76
"383",12,1202,1,120002842,1,1,2,42,33,4204301,2,173.99756997,205.63202451,4416.45
"384",12,1202,1,120002842,2,1,1,29,6,2900701,1,173.99756997,205.63202451,2453.74
"385",12,1202,1,120002842,2,1,1,42,33,4202301,1,173.99756997,205.63202451,2453.74
"386",12,1202,1,120002842,2,1,2,29,0,2900101,1,173.99756997,205.63202451,2453.74
"387",12,1202,1,120002842,2,1,2,42,16,4201701,3,173.99756997,205.63202451,2453.74
"388",12,1202,1,120002842,2,1,5,42,16,4201701,2,173.99756997,205.63202451,2453.74
"389",12,1202,1,120002842,3,1,1,42,4,4200501,3,173.99756997,205.63202451,3318.35
"390",12,1202,1,120002842,5,1,1,29,0,2900101,1,173.99756997,205.63202451,2509.46
"391",12,1202,1,120002842,7,1,1,42,17,4201801,1,173.99756997,205.63202451,3287.27
"392",12,1202,1,120002842,7,1,2,29,0,2900101,2,173.99756997,205.63202451,3287.27
"393",12,1202,1,120002842,8,1,1,29,0,2900101,1,173.99756997,205.63202451,544.15
"394",12,1202,1,120002842,8,1,1,42,19,4202001,3,173.99756997,205.63202451,544.15
"395",12,1202,1,120002842,8,1,2,29,11,2901201,1,173.99756997,205.63202451,544.15
"396",12,1202,1,120002842,8,1,2,29,12,2901301,1,173.99756997,205.63202451,544.15
"397",12,1202,1,120002842,8,1,2,42,7,4200801,2,173.99756997,205.63202451,544.15
"398",12,1202,1,120002842,11,1,1,29,0,2900101,3,173.99756997,205.63202451,5653.84
"399",12,1202,1,120002842,11,1,1,42,7,4200801,4,173.99756997,205.63202451,5653.84
"400",12,1202,1,120002842,11,1,1,42,9,4201001,4,173.99756997,205.63202451,5653.84
"401",12,1202,1,120002842,11,1,2,42,4,4200501,2,173.99756997,205.63202451,5653.84
"402",12,1202,1,120002842,11,1,3,42,11,4201201,4,173.99756997,205.63202451,5653.84
"403",12,1202,1,120008357,4,1,2,29,19,2902001,1,125.28661045,148.06493766,4690.05
"404",12,1202,1,120008357,10,1,2,29,1,2900201,2,125.28661045,148.06493766,1032.05
"405",12,1202,1,120005984,5,1,1,29,37,2901202,1,140.57065132,166.12776616,592.62
"406",12,1202,1,120005984,5,1,1,42,33,4206001,1,140.57065132,166.12776616,592.62
"407",12,1202,1,120005984,6,1,5,29,9,2901001,1,140.57065132,166.12776616,2449.24
"408",12,1202,1,120005984,7,1,2,29,22,2902301,1,140.57065132,166.12776616,11277.56
"409",12,1202,1,120005984,7,1,2,42,9,4201001,1,140.57065132,166.12776616,11277.56
"410",12,1202,1,120005984,7,1,2,42,29,4203001,1,140.57065132,166.12776616,11277.56
"411",12,1202,1,120005984,9,1,1,42,8,4200901,1,140.57065132,166.12776616,1607.25
"412",12,1202,1,120005984,9,1,1,42,9,4201001,1,140.57065132,166.12776616,1607.25
"413",12,1202,1,120005984,9,1,1,42,11,4201201,1,140.57065132,166.12776616,1607.25
"414",12,1202,1,120005984,9,1,1,42,16,4201701,1,140.57065132,166.12776616,1607.25
"415",12,1202,1,120005984,9,1,1,42,20,4202101,1,140.57065132,166.12776616,1607.25
"416",12,1202,1,120005984,12,1,3,42,5,4200601,2,140.57065132,166.12776616,13938.05
"417",12,1202,1,120005984,12,1,3,42,16,4201701,2,140.57065132,166.12776616,13938.05
"418",12,1202,1,120007729,2,1,2,29,37,2900502,2,144.62135789,170.91493068,2487.29
"419",12,1202,1,120007729,9,1,2,29,37,2904401,1,144.62135789,170.91493068,4755.74
"420",12,1202,1,120007729,9,1,3,29,25,2902601,1,144.62135789,170.91493068,4755.74
"421",12,1202,1,120002639,2,1,1,29,21,2902201,1,404.99130435,478.62267177,1577.32
"422",12,1202,1,120002639,2,1,1,29,32,2903301,1,404.99130435,478.62267177,1577.32
"423",12,1202,1,120002639,13,1,1,42,18,4201901,1,404.99130435,478.62267177,5905.28
"424",12,1202,1,120010070,1,1,1,42,4,4200501,2,207.07484665,244.72307256,735.48
"425",12,1202,1,120010070,4,1,1,29,37,2900903,1,207.07484665,244.72307256,2856.93
"426",12,1202,1,120010070,4,1,2,42,22,4202301,1,207.07484665,244.72307256,2856.93
"427",12,1202,1,120010070,6,1,1,29,18,2901901,1,207.07484665,244.72307256,3356.34
"428",12,1202,1,120010070,6,1,1,42,8,4200901,1,207.07484665,244.72307256,3356.34
"429",12,1202,1,120010070,6,1,1,42,16,4201701,1,207.07484665,244.72307256,3356.34
"430",12,1202,1,120010070,6,1,1,42,17,4201801,1,207.07484665,244.72307256,3356.34
"431",12,1202,1,120010070,7,1,1,42,33,4206901,1,207.07484665,244.72307256,3025.69
"432",12,1202,1,120010070,7,1,2,42,13,4201401,2,207.07484665,244.72307256,3025.69
"433",12,1202,1,120010070,9,1,2,42,4,4200501,4,207.07484665,244.72307256,441.11
"434",12,1202,1,120010070,13,1,1,29,37,2907101,1,207.07484665,244.72307256,1167.88
"435",12,1202,1,120007498,1,1,1,42,19,4202001,1,199.72824621,236.04078854,829.73
"436",12,1202,1,120007498,1,1,2,29,0,2900101,1,199.72824621,236.04078854,829.73
"437",12,1202,1,120007498,4,1,1,29,4,2900501,1,199.72824621,236.04078854,1165.88
"438",12,1202,1,120007498,4,1,1,29,10,2901101,1,199.72824621,236.04078854,1165.88
"439",12,1202,1,120007498,4,1,1,29,21,2902201,1,199.72824621,236.04078854,1165.88
"440",12,1202,1,120007498,4,1,1,42,8,4200901,1,199.72824621,236.04078854,1165.88
"441",12,1202,1,120007498,4,1,2,42,16,4201701,1,199.72824621,236.04078854,1165.88
"442",12,1202,1,120007498,5,1,1,29,4,2900501,1,199.72824621,236.04078854,1655.58
"443",12,1202,1,120007498,6,1,1,29,3,2900401,1,199.72824621,236.04078854,1879.97
"444",12,1202,1,120007498,6,1,1,29,6,2900701,1,199.72824621,236.04078854,1879.97
"445",12,1202,1,120007498,10,1,1,29,6,2900701,1,199.72824621,236.04078854,1560.99
"446",12,1202,1,120007498,11,1,2,29,23,2902401,1,199.72824621,236.04078854,1143.09
"447",12,1202,1,120007498,12,1,1,29,0,2900101,1,199.72824621,236.04078854,1697.78
"448",12,1202,1,120001677,1,1,1,42,25,4202601,1,198.75033833,234.88508747,1094.65
"449",12,1202,1,120001677,2,1,1,29,0,2900101,1,198.75033833,234.88508747,2648.6
"450",12,1202,1,120001677,5,1,2,29,16,2901701,1,198.75033833,234.88508747,1684.91
"451",12,1202,1,120001677,5,1,2,42,11,4201201,1,198.75033833,234.88508747,1684.91
"452",12,1202,1,120001677,5,1,2,42,30,4203101,1,198.75033833,234.88508747,1684.91
"453",12,1202,1,120001677,7,1,1,29,11,2901201,1,198.75033833,234.88508747,2457.32
"454",12,1202,1,120001677,7,1,1,29,37,2902504,1,198.75033833,234.88508747,2457.32
"455",12,1202,1,120001677,7,1,1,42,33,4202001,1,198.75033833,234.88508747,2457.32
"456",12,1202,1,120001677,7,1,2,29,37,2900801,1,198.75033833,234.88508747,2457.32
"457",12,1202,1,120001677,7,1,2,42,9,4201001,1,198.75033833,234.88508747,2457.32
"458",12,1202,1,120001677,8,1,1,42,21,4202201,1,198.75033833,234.88508747,2600.32
"459",12,1202,1,120001677,8,1,1,42,27,4202801,1,198.75033833,234.88508747,2600.32
"460",12,1202,1,120001677,10,1,2,29,5,2900601,1,198.75033833,234.88508747,605.79
"461",12,1202,1,120001677,10,1,2,42,4,4200501,1,198.75033833,234.88508747,605.79
"462",12,1202,1,120001677,11,1,1,42,33,4204801,1,198.75033833,234.88508747,6958.41
"463",12,1202,1,120001677,11,1,2,29,25,2902601,1,198.75033833,234.88508747,6958.41
"464",12,1202,1,120001677,11,1,2,42,27,4202801,1,198.75033833,234.88508747,6958.41
"465",12,1202,1,120001677,11,1,3,29,37,2904901,1,198.75033833,234.88508747,6958.41
"466",12,1202,1,120001677,11,1,3,42,16,4201701,1,198.75033833,234.88508747,6958.41
"467",12,1202,1,120001677,13,1,1,29,11,2901201,1,198.75033833,234.88508747,1869.97
"468",12,1202,1,120001677,13,1,1,42,19,4202001,1,198.75033833,234.88508747,1869.97
"469",12,1202,1,120001677,13,1,2,29,28,2902901,1,198.75033833,234.88508747,1869.97
"470",12,1202,1,120004748,3,1,2,29,0,2900101,1,142.52131701,168.43308189,1618.54
"471",12,1202,1,120004748,8,1,1,42,14,4201501,4,142.52131701,168.43308189,12156.92
"472",12,1202,1,120004748,8,1,2,42,33,4203401,1,142.52131701,168.43308189,12156.92
"473",12,1202,1,120009721,4,1,2,29,0,2900101,1,182.82067008,216.05925024,616.08
"474",12,1202,1,120009721,10,1,1,29,7,2900801,1,182.82067008,216.05925024,3410.95
"475",12,1202,1,120009721,13,1,2,29,6,2900701,1,182.82067008,216.05925024,2470.01
"476",12,1202,1,120001261,3,1,2,29,25,2902601,4,97.53660381,115.26970928,2856.96
"477",12,1202,1,120001261,3,1,2,29,37,2902603,4,97.53660381,115.26970928,2856.96
"478",12,1202,1,120001261,5,1,1,42,7,4200801,1,97.53660381,115.26970928,6904.63
"479",12,1202,1,120001261,9,1,1,29,14,2901501,1,97.53660381,115.26970928,6959.24
"480",12,1202,1,120001261,9,1,1,29,19,2902001,1,97.53660381,115.26970928,6959.24
"481",12,1202,1,120001261,9,1,1,42,16,4201701,1,97.53660381,115.26970928,6959.24
"482",12,1202,1,120001261,9,1,1,42,17,4201801,1,97.53660381,115.26970928,6959.24
"483",12,1202,1,120001261,9,1,1,42,19,4202001,1,97.53660381,115.26970928,6959.24
"484",12,1202,1,120001261,9,1,1,42,22,4202301,1,97.53660381,115.26970928,6959.24
"485",12,1202,1,120001261,9,1,3,29,0,2900101,1,97.53660381,115.26970928,6959.24
"486",12,1202,1,120001261,9,1,3,42,6,4200701,1,97.53660381,115.26970928,6959.24
"487",12,1202,1,120001261,9,1,3,42,9,4201001,1,97.53660381,115.26970928,6959.24
"488",12,1202,1,120001261,9,1,3,42,16,4201701,1,97.53660381,115.26970928,6959.24
"489",12,1202,1,120001261,9,1,3,42,17,4201801,1,97.53660381,115.26970928,6959.24
"490",12,1202,1,120001261,9,1,3,42,19,4202001,1,97.53660381,115.26970928,6959.24
"491",12,1202,1,120001261,9,1,3,42,21,4202201,2,97.53660381,115.26970928,6959.24
"492",12,1202,1,120001261,9,1,3,42,33,4203401,1,97.53660381,115.26970928,6959.24
"493",12,1204,2,120005116,10,1,1,29,37,2901002,1,123.22860054,145.63276149,1862.16
"494",12,1204,2,120005116,10,1,1,42,4,4200501,1,123.22860054,145.63276149,1862.16
"495",12,1204,2,120005116,10,1,1,42,33,4203401,1,123.22860054,145.63276149,1862.16
"496",12,1204,2,120005116,13,1,1,29,0,2900101,1,123.22860054,145.63276149,1778.61
"497",12,1204,2,120005116,13,1,1,42,11,4201201,2,123.22860054,145.63276149,1778.61
"498",12,1204,2,120005116,15,1,2,42,33,4204901,2,123.22860054,145.63276149,6318.6
"499",12,1204,2,120005116,15,1,5,29,32,2903301,1,123.22860054,145.63276149,6318.6
"500",12,1202,1,120009142,2,1,1,42,8,4200901,4,265.94053841,314.29112096,3273.4
"501",12,1202,1,120009142,2,1,1,42,17,4201801,4,265.94053841,314.29112096,3273.4
"502",12,1202,1,120009142,6,1,1,42,9,4201001,2,265.94053841,314.29112096,8656.65
"503",12,1202,1,120009142,6,1,2,42,10,4201101,2,265.94053841,314.29112096,8656.65
"504",12,1202,1,120009142,8,1,1,42,20,4202101,1,265.94053841,314.29112096,2387.43
"505",12,1202,1,120009142,11,1,1,42,8,4200901,1,265.94053841,314.29112096,17927.15
"506",12,1202,1,120009142,11,1,4,29,37,2904301,2,265.94053841,314.29112096,17927.15
"507",12,1202,1,120007442,3,1,1,29,22,2902301,1,160.24951642,189.3844408,636.16
"508",12,1202,1,120007442,9,1,2,29,2,2900301,2,160.24951642,189.3844408,2762.77
"509",12,1202,1,120004805,4,1,1,29,0,2900101,1,122.88940698,145.23189923,2187.72
"510",12,1202,1,120002337,1,1,1,29,19,2902001,1,171.61643836,202.81797995,1017.73
"511",12,1202,1,120002337,1,1,1,42,9,4201001,1,171.61643836,202.81797995,1017.73
"512",12,1202,1,120002337,4,1,2,29,0,2900101,2,171.61643836,202.81797995,7307.81
"513",12,1202,1,120002337,8,1,1,29,0,2900101,1,171.61643836,202.81797995,1403.56
"514",12,1202,1,120002337,8,1,1,29,2,2900301,2,171.61643836,202.81797995,1403.56
"515",12,1202,1,120002337,8,1,1,29,3,2900401,2,171.61643836,202.81797995,1403.56
"516",12,1202,1,120002337,8,1,3,42,1,4200201,1,171.61643836,202.81797995,1403.56
"517",12,1202,1,120002337,8,1,4,42,1,4200201,1,171.61643836,202.81797995,1403.56
"518",12,1202,1,120002337,8,1,5,42,1,4200201,1,171.61643836,202.81797995,1403.56
"519",12,1202,1,120002337,9,1,1,29,0,2900101,1,171.61643836,202.81797995,616.61
"520",12,1202,1,120002337,9,1,1,42,1,4200201,1,171.61643836,202.81797995,616.61
"521",12,1202,1,120002337,10,1,2,42,1,4200201,1,171.61643836,202.81797995,3146.73
"522",12,1202,1,120002337,11,1,2,29,0,2900101,1,171.61643836,202.81797995,1605.48
"523",12,1202,1,120002337,12,1,1,29,21,2902201,1,171.61643836,202.81797995,2381.35
"524",12,1202,1,120002337,12,1,3,42,4,4200501,1,171.61643836,202.81797995,2381.35
"525",12,1202,1,120002337,12,1,3,42,17,4201801,1,171.61643836,202.81797995,2381.35
"526",12,1202,1,120004805,1,1,1,29,5,2900601,1,122.88940698,145.23189923,1848.44
"527",12,1202,1,120004805,1,1,2,42,4,4200501,1,122.88940698,145.23189923,1848.44
"528",12,1202,1,120006313,1,1,2,29,0,2900101,1,154.34173669,182.40256912,6160.95
"529",12,1202,1,120006313,1,1,2,29,37,2901504,1,154.34173669,182.40256912,6160.95
"530",12,1202,1,120006313,1,1,2,42,7,4200801,1,154.34173669,182.40256912,6160.95
"531",12,1202,1,120006313,2,1,2,42,7,4200801,1,154.34173669,182.40256912,3190.18
"532",12,1202,1,120006313,4,1,1,29,37,2905903,1,154.34173669,182.40256912,2289.44
"533",12,1202,1,120006313,4,1,1,42,16,4201701,1,154.34173669,182.40256912,2289.44
"534",12,1202,1,120006313,4,1,1,42,27,4202801,1,154.34173669,182.40256912,2289.44
"535",12,1202,1,120006313,7,1,1,42,22,4202301,1,154.34173669,182.40256912,2439.2
"536",12,1202,1,120006313,8,1,1,29,20,2902101,1,154.34173669,182.40256912,2638.72
"537",12,1202,1,120006313,8,1,1,29,25,2902601,1,154.34173669,182.40256912,2638.72
"538",12,1202,1,120006313,8,1,1,42,16,4201701,1,154.34173669,182.40256912,2638.72
"539",12,1202,1,120006313,8,1,2,29,16,2901701,1,154.34173669,182.40256912,2638.72
"540",12,1202,1,120006313,8,1,2,42,11,4201201,1,154.34173669,182.40256912,2638.72
"541",12,1202,1,120006313,8,1,2,42,30,4203101,1,154.34173669,182.40256912,2638.72
"542",12,1202,1,120001234,1,1,1,29,8,2900901,1,198.66752386,234.78721652,399.99
"543",12,1202,1,120001234,2,1,4,29,0,2900101,4,198.66752386,234.78721652,1467.79
"544",12,1202,1,120001234,4,1,1,42,16,4201701,4,198.66752386,234.78721652,5998.84
"545",12,1202,1,120001234,8,1,1,42,4,4200501,4,198.66752386,234.78721652,1689.66
"546",12,1202,1,120001234,8,1,3,42,33,4201503,1,198.66752386,234.78721652,1689.66
"547",12,1202,1,120001234,11,1,1,29,37,2905001,1,198.66752386,234.78721652,1630.85
"548",12,1204,2,120006396,5,1,2,42,25,4202601,4,824.21376394,974.06386155,2431.01
"549",12,1204,2,120006396,6,1,2,29,8,2900901,1,824.21376394,974.06386155,1964.93
"550",12,1204,2,120006396,6,1,2,29,37,2902203,1,824.21376394,974.06386155,1964.93
"551",12,1204,2,120006396,8,1,1,29,0,2900101,4,824.21376394,974.06386155,1319.27
"552",12,1204,2,120006396,9,1,3,29,0,2900101,1,824.21376394,974.06386155,1860.36
"553",12,1204,2,120006396,12,1,1,29,5,2900601,1,824.21376394,974.06386155,1609.02
